"id","title","vote_average","vote_count","status","release_date","revenue","runtime","adult","backdrop_path","budget","homepage","imdb_id","original_language","original_title","overview","popularity","poster_path","tagline","genres","production_companies","production_countries","spoken_languages","keywords"
"259693","The Conjuring 2","7.293","7769","Released","2016-06-08","321834351","134","False","/4mfFtlGeInPrQVm1hpv7th02yjx.jpg","40000000","http://www.warnerbros.com/conjuring-2","tt3065204","en","The Conjuring 2","Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.","80.98","/zEqyD0SBt6HL7W9JQoWwtd5Do1T.jpg","The next true story from the case files of Ed and Lorraine Warren.","Horror, Thriller","New Line Cinema, Dune Entertainment, The Safran Company, Evergreen Media Group, Atomic Monster","United States of America","English","london, england, england, 1970s, spirit, single mother, demon, paranormal investigation, demonic possession, ghost, christmas, valak, the conjuring universe"
"314365","Spotlight","7.814","7765","Released","2015-11-06","98690254","129","False","/8FbbcmwmpGd7brfiC7f7lWFNGdi.jpg","20000000","http://www.spotlightthefilm.com","tt1895587","en","Spotlight","The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.","20.159","/gWkgMnIsd8Od7iyhEEKL5G4Qq6J.jpg","Break the story. Break the silence.","Drama, History","Participant, Anonymous Content, Rocklin / Faust, First Look Media, Open Road Films, Entertainment One, Topic Studios, Seville International","Canada, United States of America","English","pedophilia, florida, newspaper, journalist, child abuse, court, judge, boston, massachusetts, journalism, sex scandal, victim, based on true story, cover-up, priest, conspiracy, lawyer, historical fiction, catholic, catholic church, lgbt, catholicism, 9/11, child molestation, archdiocese, investigative journalism, cardinal"
"747","Shaun of the Dead","7.54","7760","Released","2004-04-09","30097092","99","False","/ysUbm8qcKLaUiMf0H82mE5ujvVQ.jpg","6100000","https://www.focusfeatures.com/shaun_of_the_dead","tt0365748","en","Shaun of the Dead","Shaun lives a supremely uneventful life, which revolves around his girlfriend, his mother, and, above all, his local pub. This gentle routine is threatened when the dead return to life and make strenuous attempts to snack on ordinary Londoners.","46.212","/dgXPhzNJH8HFTBjXPB177yNx6RI.jpg","A romantic comedy. With zombies.","Horror, Comedy","WT2 Productions, StudioCanal, Working Title Films, Big Talk Productions, Film4 Productions, Rogue Pictures, Universal Pictures","France, United Kingdom, United States of America","English","london, england, dark comedy, satire, surrey, parody, slacker, friends, survival, zombie, survival horror, british pub, boyfriend girlfriend relationship, zombie apocalypse"
"429","The Good, the Bad and the Ugly","8.473","7751","Released","1966-12-23","38900000","161","False","/eoCSp75lxatmIa6aGqfnzwtbttd.jpg","1200000","http://www.mgm.com/#/our-titles/766/The-Good,-the-Bad-and-the-Ugly","tt0060196","it","Il buono, il brutto, il cattivo","While the Civil War rages on between the Union and the Confederacy, three men – a quiet loner, a ruthless hitman, and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.","81.717","/bX2xnavhMYjWDoZp1VM6VnU1xwe.jpg","For three men the Civil War wasn't hell. It was practice.","Western","United Artists, PEA, Arturo González Producciones Cinematográficas, Constantin Film","United States of America, Italy, Spain, Germany","Italian","gold, army, bounty hunter, hitman, refugee, anti hero, moral ambiguity, gallows, outlaw, shootout, spaghetti western, american civil war, dollars trilogy"
"68734","Argo","7.275","7750","Released","2012-10-11","232325503","120","False","/q4ISn9yyC5OnLT9ESkExHjBuK8d.jpg","44500000","http://argothemovie.warnerbros.com/","tt1024648","en","Argo","As the Iranian revolution reaches a boiling point, a CIA 'exfiltration' specialist concocts a risky plan to free six Americans who have found shelter at the home of the Canadian ambassador.","17.552","/9LcnmIeKUfKeAxeCY82W9Jug416.jpg","The movie was fake. The mission was real.","Drama, Thriller","GK Films, Warner Bros. Pictures, Smoke House Pictures","United Kingdom, United States of America","Arabic, English, German, Persian","cia, husband wife relationship, revolution, press conference, biography, american abroad, extraction, iran hostage crisis, intelligence agent, langley virginia, 1980s, political thriller"
"330","The Lost World: Jurassic Park","6.527","7740","Released","1997-05-23","618638999","129","False","/w9eBtIHHpGgGfjqnEAJM3s7mCOa.jpg","73000000","","tt0119567","en","The Lost World: Jurassic Park","Four years after Jurassic Park's genetically bred dinosaurs ran amok, multimillionaire John Hammond shocks chaos theorist Ian Malcolm by revealing that he has been breeding more beasties at a secret location. Malcolm, his paleontologist ladylove and a wildlife videographer join an expedition to document the lethal lizards' natural behavior in this action-packed thriller.","2.257","/jElpCJkSaRPYwIMwZY28gOKV7BK.jpg","Something has survived.","Adventure, Action, Science Fiction","Universal Pictures, Amblin Entertainment, Digital Image Associates","United States of America","English","exotic island, island, velociraptor, dna, tyrannosaurus rex, paleontology, san diego, california, dinosaur, creature, scientist, amusement park, theme park, costa rica, animal horror, father daughter relationship"
"38356","Transformers: Dark of the Moon","6.183","7736","Released","2011-06-28","1123794079","154","False","/h3js4rulxzKMOokM2oO5Kr0mBZU.jpg","195000000","http://www.transformersmovie.com/","tt1399103","en","Transformers: Dark of the Moon","The Autobots continue to work for NEST, now no longer in secret. But after discovering a strange artifact during a mission in Chernobyl, it becomes apparent to Optimus Prime that the United States government has been less than forthright with them.","10.499","/28YlCLrFhONteYSs9hKjD1Km0Cj.jpg","The invasion we always feared. An enemy we never expected.","Action, Science Fiction, Adventure","Paramount, di Bonaventura Pictures, Tom DeSanto/Don Murphy Production, Ian Bryce Productions","United States of America","English","spacecraft, moon, traitor, bodyguard, alien planet, based on toy, giant robot, sabotage, word domination, commando, duringcreditsstinger"
"74","War of the Worlds","6.496","7728","Released","2005-06-28","603873119","117","False","/nH6hPhJq3EEv9CnBZgXU3IQnpJo.jpg","132000000","https://amblin.com/movie/war-of-the-worlds/","tt0407304","en","War of the Worlds","Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop off his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down.","40.932","/6Biy7R9LfumYshur3YKhpj56MpB.jpg","They're already here.","Adventure, Thriller, Science Fiction","Paramount, Amblin Entertainment, Cruise/Wagner Productions, DreamWorks Pictures","United States of America","English","daughter, new jersey, post-traumatic stress disorder (ptsd), airplane, based on novel or book, underground, dystopia, alien, remake, survival, disaster, apocalypse, creature, alien invasion, human subjugation"
"744","Top Gun","7.0","7710","Released","1986-05-16","356830601","110","False","/jILeJ60zPpIjjJHGSmIeY4eO30t.jpg","15000000","https://www.paramountpictures.com/movies/top-gun","tt0092099","en","Top Gun","For Lieutenant Pete 'Maverick' Mitchell and his friend and co-pilot Nick 'Goose' Bradshaw, being accepted into an elite training school for fighter pilots is a dream come true. But a tragedy, as well as personal demons, will threaten Pete's dreams of becoming an ace pilot.","50.029","/xUuHj3CgmZQ9P2cMaqQs4J0d4Zc.jpg","Up there with the best of the best.","Romance, Drama, Action","Paramount, Don Simpson/Jerry Bruckheimer Films","United States of America","English","dying and death, secret love, lovesickness, airplane, loss of loved one, self-discovery, hostility, fighter pilot, pilot, training camp, battle assignment, u.s. navy, cowardliness, pilot school, based on magazine, newspaper or article"
"45612","Source Code","7.297","7694","Released","2011-03-30","147332697","94","False","/noHDKhzbwP6DfoaO2xRFLVrpX0N.jpg","32000000","http://www.enterthesourcecode.com","tt0945513","en","Source Code","When decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, he discovers he's part of a mission to find the bomber of a Chicago commuter train.","31.922","/faCR2lavXBKeCS6N7STIMDLMCDL.jpg","Make Every Second Count","Thriller, Science Fiction, Mystery","The Mark Gordon Company, Vendôme Pictures, Summit Entertainment, StudioCanal","Canada, France, United States of America","English","race against time, bomb, virtual reality, identity, investigation, bomber, suspicion, surrealism, time loop, soldier, helicopter pilot, augmented reality"
"436969","The Suicide Squad","7.557","7692","Released","2021-07-28","168717425","132","False","/jlGmlFOcfo8n5tURmhC7YVd4Iyy.jpg","185000000","https://www.thesuicidesquad.net","tt6334354","en","The Suicide Squad","Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.","63.194","/kb4s0ML0iVZlG6wAKbbs9NAm6X.jpg","They're dying to save the world.","Action, Comedy, Adventure","DC Films, Atlas Entertainment, The Safran Company, Warner Bros. Pictures","United States of America","English, French, Spanish","monster, secret mission, superhero, anti hero, giant monster, gore, based on comic, alien, betrayal, alien invasion, convict, parasite, super villain, world domination, aftercreditsstinger, dc extended universe (dceu), muscular men, character deaths"
"8355","Ice Age: Dawn of the Dinosaurs","6.737","7680","Released","2009-06-26","886686817","94","False","/gkxSIlZPEwGPimQ8TEE8C52cOSO.jpg","90000000","http://www.iceagemovies.com/films/ice-age-dawn-of-the-dinosaurs","tt1080016","en","Ice Age: Dawn of the Dinosaurs","Times are changing for Manny the moody mammoth, Sid the motor mouthed sloth and Diego the crafty saber-toothed tiger. Life heats up for our heroes when they meet some new and none-too-friendly neighbors – the mighty dinosaurs.","57.649","/cXOLaxcNjNAYmEx1trZxOTKhK3Q.jpg","You Won't Believe Your Ice!","Animation, Comedy, Family, Adventure","Blue Sky Studios, 20th Century Fox Animation, 20th Century Fox","United States of America","English","insanity, ice age, bridge, sequel, jungle, prehistory, dinosaur, creature, birth, duringcreditsstinger"
"63","Twelve Monkeys","7.6","7677","Released","1995-12-29","168841459","129","False","/1IWaKG7AWiYMhADxhGtnElDJAGI.jpg","29000000","","tt0114746","en","Twelve Monkeys","In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivors into underground communities. But when Cole is mistakenly sent to 1990 instead of 1996, he's arrested and locked up in a mental hospital. There he meets psychiatrist Dr. Kathryn Railly, and patient Jeffrey Goines, the son of a famous virus expert, who may hold the key to the mysterious rogue group, the Army of the 12 Monkeys, thought to be responsible for unleashing the killer disease.","33.942","/gt3iyguaCIw8DpQZI1LIN5TohM2.jpg","The future is history.","Science Fiction, Thriller, Mystery","Universal Pictures, Atlas Entertainment, Classico, Twelve Monkeys Productions","United States of America","English, French","biological weapon, philadelphia, pennsylvania, schizophrenia, stockholm syndrome, airplane, underground, insanity, asylum, paranoia, prison cell, dystopia, pimp, lion, post-apocalyptic future, time travel, florida keys, mental breakdown, past, dormitory, insane asylum, cockroach, volunteer, drug use, flashback, remake, psychiatric hospital, jail, mental institution, alternate history, disease, lethal virus, paradox, psychiatrist, monkey, epidemic, trapped, falling down stairs, street life, nonlinear timeline, medical research, tooth, pantyhose, gas mask, psychosis, child's point of view, subterranean, virus, recurring dream, 1990s, escaped animal, future noir, 2030s, cassandra syndrome, bullet, endless loop, stream, vivisection, nude pantyhose, microbiologist, real movie shown in fictional situation, kick in face, eating spider, reference to houdini, abandoned theater, tied to a bed, psychiatric care, hiding in a barn, reference to cassandra, biblical quote, person in a car trunk, watching a movie, world war one, lab animal, cassandra complex"
